UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;P501;P502L;P503;P504L;P505;SELEC_AUX;FEX_MUJER
27074;26;1;2021;6;13;3;1;1;1; ; ;1;348
27074;36;1;2021;6;13;3;1;1;1; ; ;1;380
27074;46;1;2021;6;13;3;2;3;1; ; ;3;1591
27074;54;1;2021;6;13;3;2;3;1; ; ;3;828
27175;4;1;2021;6;13;3;1;2;1; ; ;2;306
27175;5;1;2021;6;13;3;1;2;1; ; ;2;299
27175;8;1;2021;6;13;3;1;1;1; ; ;1;306
27175;10;1;2021;6;13;3;1;1;1; ; ;1;306
27175;11;1;2021;6;13;3;2;5;1; ; ;5;587
27175;12;1;2021;6;13;3;1;1;1; ; ;1;261
27175;16;1;2021;6;13;3;1;2;1; ; ;2;290
27175;23;1;2021;6;13;3;1;1;1; ; ;1;306
27175;26;1;2021;6;13;3;1;2;1; ; ;2;501
27175;34;1;2021;6;13;3;1;2;1; ; ;2;306
27201;3;1;2021;1;13;2;5;4;1; ; ;4;1135
27201;6;1;2021;1;13;2;2;2;4;1;1;1;363
27201;9;1;2021;1;13;2;1;2;1; ; ;2;232
27201;10;1;2021;1;13;2;1;1;1; ; ;1;181
27201;14;1;2021;1;13;2;1;1;1; ; ;1;219
27201;17;1;2021;1;13;2;1;1;1; ; ;1;192
27201;18;1;2021;1;13;2;1;2;1; ; ;2;219
27201;27;1;2021;1;13;2;1;2;1; ; ;2;232
27201;32;1;2021;1;13;2;2;1;1; ; ;1;465
27201;37;1;2021;1;13;2;1;2;1; ; ;2;274
27262;2;1;2021;1;14;2;1;1;1; ; ;1;248
27262;3;1;2021;1;14;2;1;2;1; ; ;2;248
27262;4;1;2021;1;14;2;2;4;1; ; ;4;479
27262;6;1;2021;1;14;2;2;2;1; ; ;2;352
27262;14;1;2021;1;14;2;1;2;1; ; ;2;221
27262;15;1;2021;1;14;2;1;2;1; ; ;2;230
27262;24;1;2021;1;14;2;1;1;1; ; ;1;194
27262;27;1;2021;1;14;2;1;1;1; ; ;1;251
27262;34;1;2021;1;14;2;1;2;1; ; ;2;221
27262;35;1;2021;1;14;2;1;1;1; ; ;1;259
27294;4;1;2021;1;14;2;3;2;1; ; ;2;1972
27294;7;1;2021;1;14;2;1;2;1; ; ;2;504
27294;10;1;2021;1;14;2;2;1;1; ; ;1;1008
27294;16;1;2021;1;14;2;1;2;1; ; ;2;711
27294;17;1;2021;1;14;2;1;2;1; ; ;2;689
27294;21;1;2021;1;14;2;1;2;1; ; ;2;680
27349;1;1;2021;6;14;3;3;1;1; ; ;1;868
27349;4;1;2021;6;14;3;1;2;1; ; ;2;517
27349;5;1;2021;6;14;3;1;1;1; ; ;1;606
27349;10;1;2021;6;14;3;1;2;1; ; ;2;575
27349;14;1;2021;6;14;3;1;2;1; ; ;2;434
27349;20;1;2021;6;14;3;1;2;1; ; ;2;517
27349;22;1;2021;6;14;3;1;2;1; ; ;2;575
27349;23;1;2021;6;14;3;1;1;1; ; ;1;606
27471;2;1;2021;1;14;2;1;1;1; ; ;1;361
27471;6;1;2021;1;14;2;1;2;1; ; ;2;283
27471;11;1;2021;1;14;2;1;1;1; ; ;1;404
27471;13;1;2021;1;14;2;3;1;1; ; ;1;1030
27471;15;1;2021;1;14;2;3;3;1; ; ;3;1006
27471;20;1;2021;1;14;2;1;1;1; ; ;1;378
27471;25;1;2021;1;14;2;1;1;1; ; ;1;404
27471;28;1;2021;1;14;2;1;2;1; ; ;2;322
27471;34;1;2021;1;14;2;1;1;1; ; ;1;268
27471;37;1;2021;1;14;2;1;1;1; ; ;1;257
27538;2;1;2021;6;14;3;1;2;1; ; ;2;435
27538;8;1;2021;6;14;3;2;2;1; ; ;2;594
27538;17;1;2021;6;14;3;4;4;1; ; ;4;1759
27538;20;1;2021;6;14;3;1;1;1; ; ;1;458
27538;21;1;2021;6;14;3;1;1;1; ; ;1;440
27538;24;1;2021;6;14;3;1;1;1; ; ;1;458
27538;26;1;2021;6;14;3;1;2;1; ; ;2;440
27538;28;1;2021;6;14;3;2;2;1; ; ;2;855
27538;30;1;2021;6;14;3;1;1;1; ; ;1;428
27538;31;1;2021;6;14;3;1;1;1; ; ;1;451
27636;2;1;2021;6;14;3;1;2;1; ; ;2;469
27636;4;1;2021;6;14;3;3;4;1; ; ;4;2402
27636;6;1;2021;6;14;3;4;1;1; ; ;1;1923
27636;7;1;2021;6;14;3;1;2;1; ; ;2;477
27636;11;1;2021;6;14;3;2;3;1; ; ;3;938
27636;17;1;2021;6;14;3;2;2;1; ; ;2;962
27636;20;1;2021;6;14;3;1;1;1; ; ;1;469
27636;25;1;2021;6;14;3;1;1;1; ; ;1;417
27636;27;1;2021;6;14;3;1;1;1; ; ;1;350
27636;30;1;2021;6;14;3;1;2;1; ; ;2;317
27676;15;1;2021;1;14;2;2;2;1; ; ;2;1189
27676;19;1;2021;1;14;2;1;1;1; ; ;1;523
27676;22;1;2021;1;14;2;1;1;1; ; ;1;545
27676;24;1;2021;1;14;2;1;1;1; ; ;1;525
27676;31;1;2021;1;14;2;1;1;1; ; ;1;525
27676;34;1;2021;1;14;2;1;1;1; ; ;1;545
27676;51;1;2021;1;14;2;3;4;1; ; ;4;1842
27676;55;1;2021;1;14;2;1;2;1; ; ;2;525
27676;65;1;2021;1;14;2;1;2;1; ; ;2;567
27676;89;1;2021;1;14;2;2;1;1; ; ;1;921
27745;4;1;2021;6;14;3;1;2;1; ; ;2;550
27745;14;1;2021;6;14;3;1;2;1; ; ;2;462
27745;17;1;2021;6;14;3;1;2;1; ; ;2;644
27745;18;1;2021;6;14;3;1;1;1; ; ;1;644
27745;24;1;2021;6;14;3;1;1;1; ; ;1;644
27745;29;1;2021;6;14;3;1;2;1; ; ;2;612
27745;31;1;2021;6;14;3;2;3;1; ; ;3;1289
27745;35;1;2021;6;14;3;1;2;1; ; ;2;619
27745;36;1;2021;6;14;3;1;2;1; ; ;2;612
27745;44;1;2021;6;14;3;1;2;1; ; ;2;462
27845;2;1;2021;6;14;3;1;2;1; ; ;2;426
27845;5;1;2021;6;14;3;1;3;1; ; ;3;433
27845;10;1;2021;6;14;3;1;2;1; ; ;2;416
27845;13;1;2021;6;14;3;1;1;1; ; ;1;423
27845;15;1;2021;6;14;3;1;2;1; ; ;2;426
27845;17;1;2021;6;14;3;1;2;1; ; ;2;416
27845;24;1;2021;6;14;3;1;2;1; ; ;2;710
27845;28;1;2021;6;14;3;1;1;1; ; ;1;433
27845;30;1;2021;6;14;3;1;1;1; ; ;1;426
27845;33;1;2021;6;14;3;1;1;1; ; ;1;310
27872;8;1;2021;1;14;2;1;2;1; ; ;2;661
27872;10;1;2021;1;14;2;1;1;1; ; ;1;770
27872;19;1;2021;1;14;2;1;2;1; ; ;2;1086
27872;25;1;2021;1;14;2;1;2;1; ; ;2;928
27872;27;1;2021;1;14;2;1;1;1; ; ;1;987
27872;30;1;2021;1;14;2;1;2;1; ; ;2;1162
27872;43;1;2021;1;14;2;1;2;1; ; ;2;1039
27969;6;1;2021;1;14;2;1;1;1; ; ;1;668
27969;17;1;2021;1;14;2;1;1;1; ; ;1;593
27969;30;1;2021;1;14;2;1;1;1; ; ;1;593
27969;36;1;2021;1;14;2;1;2;1; ; ;2;647
27969;41;1;2021;1;14;2;1;2;1; ; ;2;647
27969;46;1;2021;1;14;2;1;2;1; ; ;2;474
27969;55;1;2021;1;14;2;1;2;1; ; ;2;593
27969;70;1;2021;1;14;2;1;2;1; ; ;2;668
28027;4;1;2021;6;14;3;1;2;1; ; ;2;362
28027;5;1;2021;6;14;3;2;1;1; ; ;1;546
28027;7;1;2021;6;14;3;1;2;1; ; ;2;424
28027;14;1;2021;6;14;3;1;2;1; ; ;2;275
28027;15;1;2021;6;14;3;2;3;1; ; ;3;724
28027;16;1;2021;6;14;3;1;2;1; ; ;2;362
28027;19;1;2021;6;14;3;1;2;1; ; ;2;275
28027;25;1;2021;6;14;3;1;2;1; ; ;2;407
28027;27;1;2021;6;14;3;1;2;1; ; ;2;424
28027;29;1;2021;6;14;3;1;1;1; ; ;1;304
28084;1;1;2021;6;14;3;1;1;1; ; ;1;395
28084;9;1;2021;6;14;3;1;1;1; ; ;1;298
28084;14;1;2021;6;14;3;1;1;1; ; ;1;456
28084;15;1;2021;6;14;3;2;3;1; ; ;3;879
28084;23;1;2021;6;14;3;1;2;1; ; ;2;439
28084;24;1;2021;6;14;3;1;2;1; ; ;2;395
28084;25;1;2021;6;14;3;1;2;1; ; ;2;439
28084;28;1;2021;6;14;3;1;2;1; ; ;2;395
28084;33;1;2021;6;14;3;1;1;1; ; ;1;432
28084;34;1;2021;6;14;3;1;1;1; ; ;1;395
28211;4;1;2021;1;15;2;2;2;1; ; ;2;1280
28211;8;1;2021;1;15;2;3;2;1; ; ;2;2007
28211;16;1;2021;1;15;2;1;2;1; ; ;2;648
28211;19;1;2021;1;15;2;2;4;1; ; ;4;1338
28211;29;1;2021;1;15;2;1;2;1; ; ;2;669
28211;34;1;2021;1;15;2;1;2;1; ; ;2;648
28211;42;1;2021;1;15;2;2;2;1; ; ;2;949
28211;47;1;2021;1;15;2;1;1;1; ; ;1;572
28211;48;1;2021;1;15;2;2;2;1; ; ;2;1188
28224;8;1;2021;6;15;3;2;2;1; ; ;2;777
28224;11;1;2021;6;15;3;2;1;1; ; ;1;557
28224;15;1;2021;6;15;3;1;1;1; ; ;1;503
28224;28;1;2021;6;15;3;1;2;1; ; ;2;250
28224;36;1;2021;6;15;3;1;1;1; ; ;1;380
28224;39;1;2021;6;15;3;1;2;1; ; ;2;369
28224;40;1;2021;6;15;3;1;2;1; ; ;2;389
28224;42;1;2021;6;15;3;1;1;1; ; ;1;305
28224;43;1;2021;6;15;3;1;1;1; ; ;1;363
28381;2;1;2021;1;15;2;1;1;1; ; ;1;826
28381;13;1;2021;1;15;2;3;4;1; ; ;4;2984
28381;26;1;2021;1;15;2;3;2;5;4;1;4;2385
28381;34;1;2021;1;15;2;2;4;1; ; ;4;1860
28381;37;1;2021;1;15;2;2;2;1; ; ;2;1319
28381;42;1;2021;1;15;2;2;1;1; ; ;1;1319
28381;43;1;2021;1;15;2;1;2;1; ; ;2;845
28381;50;1;2021;1;15;2;2;3;1; ; ;3;1989
28441;4;1;2021;6;15;3;2;1;1; ; ;1;658
28441;7;1;2021;6;15;3;1;1;1; ; ;1;287
28441;14;1;2021;6;15;3;2;1;1; ; ;1;629
28441;16;1;2021;6;15;3;1;1;1; ; ;1;241
28441;21;1;2021;6;15;3;1;1;1; ; ;1;337
28441;29;1;2021;6;15;3;1;1;1; ; ;1;241
28441;33;1;2021;6;15;3;1;1;1; ; ;1;323
28441;34;1;2021;6;15;3;2;1;1; ; ;1;575
28441;35;1;2021;6;15;3;1;1;1; ; ;1;287
28524;1;1;2021;6;15;3;2;3;1; ; ;3;951
28524;2;1;2021;6;15;3;1;2;1; ; ;2;247
28524;3;1;2021;6;15;3;1;2;1; ; ;2;290
28524;4;1;2021;6;15;3;1;2;1; ; ;2;290
28524;5;1;2021;6;15;3;1;1;1; ; ;1;247
28524;6;1;2021;6;15;3;1;2;1; ; ;2;247
28524;8;1;2021;6;15;3;1;2;1; ; ;2;476
28524;9;1;2021;6;15;3;1;2;1; ; ;2;286
28602;1;1;2021;6;15;3;3;8;1; ; ;8;1704
28602;3;1;2021;6;15;3;1;1;1; ; ;1;223
28602;4;1;2021;6;15;3;1;2;1; ; ;2;329
28602;12;1;2021;6;15;3;1;1;1; ; ;1;339
28602;13;1;2021;6;15;3;1;1;1; ; ;1;333
28602;15;1;2021;6;15;3;1;2;1; ; ;2;296
28602;18;1;2021;6;15;3;1;1;1; ; ;1;223
28602;19;1;2021;6;15;3;1;1;1; ; ;1;272
28602;20;1;2021;6;15;3;1;2;1; ; ;2;333
28670;2;1;2021;6;15;3;1;2;1; ; ;2;154
28670;3;1;2021;6;15;3;1;2;1; ; ;2;215
28670;4;1;2021;6;15;3;1;1;1; ; ;1;184
28670;5;1;2021;6;15;3;1;1;1; ; ;1;207
28670;6;1;2021;6;15;3;2;2;1; ; ;2;367
28670;8;1;2021;6;15;3;2;2;3;3;1;3;413
28670;10;1;2021;6;15;3;1;2;1; ; ;2;212
28670;11;1;2021;6;15;3;1;2;1; ; ;2;210
28670;12;1;2021;6;15;3;1;2;1; ; ;2;210
